id;Title;Content;SKU;Product Type;Parent Product ID;Sale Price;Regular Price;Stock
5094;EUROLAMP Светодиодный фонарь портативный 6W изумрудный;"<h3>EUROLAMP Светодиодный фонарь портативный 6W battery+Type-C изумрудный</h3>
Светодиодный фонарь для кемпинга EUROLAMP 6W battery+Type-C - автономный источник освещения для использования в производных условиях и как резервный источник освещения.

Применяется для автономного освещения в походах, палатках, рыбалке, пикниках. Может использоваться на даче, в частном доме, в квартире в качестве резервного источника света. До 110 часов автономной работы!
<em>Ведь, когда заканчивается заряд от аккумуляторной батареи, есть возможность вставить обычные 3 батарейки типоразмер АА.</em>
Изготовлен из высококачественного пластика (ABS+поликарбонат).

Смешанный тип питания (аккумуляторная батарея с зарядкой через USB-TypeC и батарейки 3шт АА), возможность регулировки уровня светового потока и цветовой температуры, а также повышенный уровень пыле-влагозащиты IP44 делает данный светильник очень практичным в использовании.

В комплект входит зарядный шнур. Данная модель представлена в двух цветах насыщенном изумрудном и молочном.";CL-6W(green);simple;0;;999;152
5096;EUROLAMP Светодиодный фонарь портативный 6W молочный;"<h3>EUROLAMP  Светодиодный фонарь портативный 6W battery+Type-C молочный</h3>
Светодиодный фонарь для кемпинга EUROLAMP 6W battery+Type-C - автономный источник освещения для использования в производных условиях и как резервный источник освещения.

Применяется для автономного освещения в походах, палатках, рыбалке, пикниках. Может использоваться на даче, в частном доме, в квартире в качестве резервного источника света. До 110 часов автономной работы!
<em>Ведь, когда заканчивается заряд от батареи аккумуляторной, есть возможность вставить обычные 3 батарейки типоразмер АА.</em>
Изготовлен из высококачественного пластика (ABS+поликарбонат).

Смешанный тип питания (аккумуляторная батарея с зарядкой через USB-TypeC и батарейки 3шт АА), возможность регулировки уровня светового потока и цветовой температуры, а также повышенный уровень пыле-влагозащиты IP44 делает данный светильник очень практичным в использовании.

В комплект входит зарядный шнур. Данная модель представлена в двух цветах насыщенном изумрудном и молочном.";CL-6W(white);simple;0;;999;41
5098;EUROLAMP Светодиодный фонарь портативный 13W;"<h3>EUROLAMP Светодиодный фонарь портативный 13W USB-TypeC</h3>
Светодиодный фонарь для кемпинга EUROLAMP 13W USB+Type-C – автономный источник освещения для использования в производных условиях и как резервный источник освещения.

Применяется для автономного освещения в походах, палатках, рыбалке, пикниках. Может использоваться на даче, в частном доме, в квартире в качестве резервного источника света.
Изготовлен из высококачественного пластика (ABS+поликарбонат).

Режим автономной работы до 7 часов, имеет 6 режимов работы: от регулировки яркостью до изменения цветовой температуры нажатием и удержанием кнопки, а также повышенный уровень пыле-влагозащиты IP44, делает данный светильник очень практичным в использовании.

Заряд фонаря от сети. В комплект входит шнур для зарядки и карабин.";CL-13W(green);simple;0;;898.98;0
5099;EUROLAMP Светодиодный фонарь налобный 2W;"<h3>EUROLAMP Светодиодный фонарь налобный 2W MicroUSB черный</h3>
Налобный светодиодный фонарик EUROLAMP HL-2W(black)  предназначен для индивидуального использования в темное время суток или в помещениях без освещения. Позволяет выбрать нужный режим работы.
Используется налобный ремень для фонаря из износостойкого материала, мягкого по текстуре, что обеспечивает удобное использование.
Изготовлен из высококачественного пластика (ABS+поликарбонат).
Преимуществом данной модели фонарика есть четыре режима работы, включая режимы свечения ""стробоскоп"" и ""SOS"".
Питание от встроенного аккумулятора, а также через разъем microUSB (шнур USB входит в комплект).
Время работы от аккумулятора – до 4-х часов.";HL-2W(black);simple;0;;99;0
5100;EUROELECTRIC Светодиодный фонарь налобный 2W;"<h3>EUROELECTRIC Светодиодный фонарь налобный 2W 6500K 2хААА белый</h3>
Налобный светодиодный фонарик EUROLAMP HL-2W(black)  предназначен для индивидуального использования в темное время суток или в помещениях без освещения. Позволяет выбрать нужный режим работы.
Используется налобный ремень для фонаря из износостойкого материала, мягкого по текстуре, что обеспечивает удобное использование.
Изготовлен из высококачественного пластика (ABS+поликарбонат).
Достоинством данной модели фонарика является пять режимов работы, включая режимы свечения ""стробоскоп"" и ""SOS"".
Питание от 2шт батарей (аккумуляторов) типа ААА (в комплект не входят).";HL-2W(EE);simple;0;;99;59
5103;EUROLAMP Светодиодный фонарь ручной 2W;"<h3>EUROLAMP Светодиодный фонарь ручной 2W 6000К battery+USB черный</h3>
Ручной светодиодный фонарь EUROLAMP 2W battery+USB предназначен для индивидуального использования в темное время суток, или в помещениях без освещения. Компактный пылевологозащитный корпус из высококачественного алюминия и наличие шнурка обеспечивают удобное использование. Преимуществом данной модели фонарика являются три режима работы: дальний/ближний свет, включая режим свечения ""стробоскоп"".
Питание от 1шт батареи-аккумулятора типа 18650, а также через разъем micro-USB (шнур USB входит в комплект).
Время работы от аккумулятора – до 3х часов.";FLASH-2W(black);simple;0;;399;320
5104;EUROELECTRIC Светодиодный фонарь ручной 0.75W;"<h3>Ручной светодиодный фонарь EUROELECTRIC 0.75W 6500K 1хAA</h3>
Ручной светодиодный фонарь EUROELECTRIC 0.75W 6500K 1хAA предназначен для индивидуального использования в темное время суток или в помещениях без освещения.
Компактный корпус из высококачественного алюминия, линза из поликарбоната, а также дальность светового луча до 25м обеспечивают удобное пользование. Время работы до 15 часов.
Питание от 1шт батарейки (аккумулятора) типа АА (в комплект не входит).";FLASH-0,75W(EE);simple;0;;99;697
5105;Светодиодный EUROLAMP LED Светильник 595*595 (рамка) 40W 5000K;"EUROLAMP LED Светильник 595x595 (рамка) 40W 5000K – это современное осветительное решение для создания яркого и равномерного света в помещениях. С мощностью 40 Вт и дневным белым светом (5000K) этот светильник обеспечивает естественное освещение, которое подходит для офисов, школ, магазинов и других коммерческих пространств.

Компактный размер 595x595 мм идеально подходит для установки в подвесном потолке типа ""Армстронг"". LED-технология обеспечивает низкое энергопотребление, длительный срок службы и отсутствие мерцания. Это надежный и стильный выбор для тех, кто стремится к модернизации освещения в помещении.";LED-Panel-40/50(FR);simple;0;;868.98;38
5106;EUROLAMP Светодиодный светильник портативный 2W;"<h3>EUROLAMP LED Светодиодный светильник портативный 2W Micro USB белый</h3>
Светодиодный светильник EUROLAMP 2W battery+Micro USB – автономный источник освещения для использования в домашних, производных условиях и в качестве резервного источника освещения.

Может использоваться на даче, в частном доме, в квартире как резервный источник света или ночник.
Изготовлен из высококачественного пластика (ABS+поликарбонат).

Ресурс автономной работы до 10 часов, наличие трех режимов свечения, включая режим ""стробоскоп"", а также повышенный уровень пыле-влагозащиты IP44, наличие крючка (позволяет легко разместить лампу в необходимом месте), делают данный светильник очень практичным в использовании.";NL-2W(white);simple;0;;199.02;3395
5108;"Промо-набор LED Лампы ""Свечка"" 6W-E14-4000K ""2+1"" EUROLAMP";"Промо-набор EUROLAMP LED Лампа ""Свеча"" ЭКО 6W E14 4000K акция ""2+1""

Для каждого вида светильников необходимы разные типы ламп. Если у вас люстра с удлиненным плафоном, то лучше всего подойдут лампы типа ""Свеча"".

Также этот тип ламп прекрасно подойдет под старинные типы люстр.

При производстве лампы используется специальный полимерный сплав, для создания которого используется современная технология химической обработки. Является абсолютно безопасной для здоровья человека и окружающей среды благодаря данному экологичному пластику.

Лампа обеспечивает помещение качественным светом без мерцаний и бликов.

Лампа способна дать мощный световой поток, который составляет 580 Lm при небольшом потреблении мощности светодиода.

Лампа выдерживает перепады напряжения в диапазоне 175 – 265 V без последствий работоспособности.

Особенности ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электронных устройств.</li>
</ul>";MLP-LED-CL-06144(3);simple;0;;106.02;1304
5110;"Промо-набор LED Лампы ""Свечка"" 6W-E14-3000K ""2+1"" EUROLAMP";"Промо-набор EUROLAMP LED Лампа ""Свеча"" ЭКО 6W E14 3000K акция ""2+1""

Для каждого вида светильников необходимы разные типы ламп. Если у вас люстра с удлиненным плафоном, то лучше всего подойдут лампы типа ""Свеча"".

Также этот тип ламп прекрасно подойдет под старинные типы люстр.

При производстве лампы используется специальный полимерный сплав, для создания которого используется современная технология химической обработки. Является абсолютно безопасной для здоровья человека и окружающей среды благодаря данному экологичному пластику.

Лампа обеспечивает помещение качественным светом без мерцаний и бликов.

Лампа способна дать мощный световой поток, который составляет 580 Lm при небольшом потреблении мощности светодиода.

Лампа выдерживает перепады напряжения в диапазоне 175 – 265 V без последствий работоспособности.

Особенности ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электронных устройств.</li>
</ul>";MLP-LED-CL-06143(3);simple;0;;106.02;5465
5111;LED Лампа CL-6W-E27-3000K  EUROLAMP;"Светодиодная EUROLAMP LED Лампа ""Свеча"" ЭКО 6W E27 3000K

Для каждого вида светильников необходимы разные типы ламп. Если у вас люстра с удлиненным плафоном, то лучше всего подойдут лампы типа ""Свеча"".

Также этот тип ламп прекрасно подойдет под старинные типы люстр.

При производстве лампы используется специальный полимерный сплав, для создания которого используется современная технология химической обработки. Является абсолютно безопасной для здоровья человека и окружающей среды благодаря данному экологическому пластику.

Лампа обеспечивает помещение качественным светом без мерцаний и бликов.

Лампа способна дать мощный световой поток, который составляет 530 Lm при небольшом потреблении мощности светодиода.

Лампа выдерживает перепады напряжения в диапазоне 175–265 V без последствий работоспособности.

Особенности ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электронных устройств.</li>
</ul>";LED-CL-06273(P);simple;0;;75;827
5112;"Промо-набор LED Лампы A60-12W-E27-4000K ""1+1"" EUROLAMP";"Промо-набор EUROLAMP LED A60 12W E27 4000K акция ""1+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 220-240V без отрицательных последствий для работоспособности.

Особенности:
– использование во всех лампах IC драйвера нового поколения;
- повышенная энергоэффективность;
- экологически безопасные, не содержащие вредных веществ;
- не создают частотные помехи для работы других электрических приборов.";MLP-LED-A60-12274(E);simple;0;;118.98;4531
5113;"Промо-набор LED Лампы A60-12W-E27-3000K ""1+1"" EUROLAMP";"Промо-набор EUROLAMP LED A60 12W E27 3000K акция ""1+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-265V без отрицательных последствий для работоспособности.

Особенности:
– использование во всех лампах IC драйвера нового поколения;
- повышенная энергоэффективность;
- экологически безопасные, не содержащие вредных веществ;
- не создают частотные помехи для работы других электрических приборов.";MLP-LED-A60-12272(E);simple;0;;70.02;0
5114;LED Светильник круглый врезной 18W-4000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый DownLight NEW 18W 4000K

Светильник с увеличенным световым потоком излучает яркий белый свет.
Преимуществом выбора встроенного светодиодного светильника является применение светодиодов, значительно сокращающих затраты за счет энергоэффективности и длительного срока эксплуатации без какого-либо обслуживания. Полное отсутствие мерцания и длительный период работы светильника.
Светильник высококачественной сборки предназначен для освещения жилых, офисных, торговых и других общественных помещений.

Современный дизайн идеально впишется в интерьер, а свет распределяется качественно по всей площади помещения.

Способ установки: крепление двумя пружинами по принципу точечного светильника, при этом размеры креплений компактны и облегченный вес конструкции светильника позволяет использовать его в различных видах потолков.";LED-DLR-18/4(new);simple;0;;219;32
5115;LED Светильник круглый врезной 20W-4000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый DownLight NEW 20W 4000K

Светильник с увеличенным световым потоком излучает яркий белый свет.
Преимуществом выбора встроенного светодиодного светильника является применение светодиодов, значительно сокращающих затраты за счет энергоэффективности и длительного срока эксплуатации без какого-либо обслуживания. Полное отсутствие мерцания и длительный период работы светильника.
Светильник высококачественной сборки предназначен для освещения жилых, офисных, торговых и других общественных помещений.

Современный дизайн идеально впишется в интерьер, а свет распределяется качественно по всей площади помещения.

Способ установки: крепление двумя пружинами по принципу точечного светильника, при этом размеры креплений компактны и облегченный вес конструкции светильника позволяет использовать его в различных видах потолков.";LED-DLR-20/4(new);simple;0;;229.02;651
5117;LED Светильник круглый врезной 24W-4000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый DownLight NEW 24W 4000K

Светильник с увеличенным световым потоком излучает яркий белый свет.
Преимуществом выбора встроенного светодиодного светильника является применение светодиодов, значительно сокращающих затраты за счет энергоэффективности и длительного срока эксплуатации без какого-либо обслуживания. Полное отсутствие мерцания и длительный период работы светильника.
Светильник высококачественной сборки предназначен для освещения жилых, офисных, торговых и других общественных помещений.

Современный дизайн идеально впишется в интерьер, а свет распределяется качественно по всей площади помещения.

Способ установки: крепление двумя пружинами по принципу точечного светильника, при этом размеры креплений компактны и облегченный вес конструкции светильника позволяет использовать его в различных видах потолков.";LED-DLR-24/4(new);simple;0;;249;562
5120;LED Лампа T8 стекло с односторонним подключением 9W-6500K EUROLAMP;"Светодиодная лампа LED-T8-9W 6500К с односторонним подключением Eurolamp мощностью 9 Вт представляет собой высококачественную экологическую и экономичную LED технологию по доступной цене. В производстве лампы используются безопасный для здоровья человека полимерный сплав и усовершенствованные долговечные системы отвода тепла.

Качественные светодиодные чипы, применяемые в данной лампе, позволяют экономить электроэнергию до 90% без ущерба для яркости при достаточно продолжительном периоде работы лампы – 50000 часов.

LED лампа надежна, защищена от резких перепадов напряжения в электросети в диапазоне 175-245 В и дает ровный яркий голубой свет с цветовой температурой 6500K и углом рассеяния 240°

Преимуществами данного вида лампы являются:
<ul class=""list"">
 	<li>одностороннее подключение, позволяющее простой перекоммутации светильников старого образца под данный тип ламп;</li>
 	<li>термозащита: алюминиевый радиатор непосредственно прикреплен к стеклу с высокой теплопроводностью для лучшего рассеивания тепла, что гарантирует длительный срок службы более 50000 часов (это втрое больше чем у обычной люминистической лампы);</li>
 	<li>отсутствие УФ-излучения, ртути и других вредных веществ.</li>
</ul>
&nbsp;";LED-T8-9W/6500(OS);simple;0;;106.02;7
5121;LED Лампа T8 стекло с односторонним подключением 9W-4000K EUROLAMP;"Светодиодная лампа LED-T8-9W 4000К с односторонним подключением Eurolamp мощностью 9 Вт представляет собой высококачественную экологическую и экономичную LED технологию по доступной цене. В производстве лампы используются безопасный для здоровья человека полимерный сплав и усовершенствованные долговечные системы отвода тепла.

Качественные светодиодные чипы, применяемые в данной лампе, позволяют экономить электроэнергию до 90% без ущерба для яркости при достаточно продолжительном периоде работы лампы – 50000 часов.

LED лампа надежна, защищена от резких перепадов напряжения в электросети в диапазоне 175-245 В и дает ровный нейтральный свет с цветовой температурой 4000K и углом рассеяния 240°

Преимуществами данного вида лампы являются:
<ul class=""list"">
 	<li>одностороннее подключение, позволяющее простой перекоммутации светильников старого образца под данный тип ламп;</li>
 	<li>термозащита: алюминиевый радиатор непосредственно прикреплен к стеклу с высокой теплопроводностью для лучшего рассеивания тепла, что гарантирует длительный срок службы более 50000 часов (это втрое больше чем у обычной люминистической лампы);</li>
 	<li>отсутствие УФ-излучения, ртути и других вредных веществ.</li>
</ul>
&nbsp;";LED-T8-9W/4000(OS);simple;0;;106.02;878
5122;LED Лампа T8 стекло с односторонним подключением 18W-6500K EUROLAMP;"Светодиодная лампа LED-T8-18W 6500К с односторонним подключением Eurolamp мощностью 9 Вт представляет собой высококачественную экологическую и экономичную LED технологию по доступной цене. В производстве лампы используются безопасный для здоровья человека полимерный сплав и усовершенствованные долговечные системы отвода тепла.

Качественные светодиодные чипы, применяемые в данной лампе, позволяют экономить электроэнергию до 90% без ущерба для яркости при достаточно продолжительном периоде работы лампы – 50000 часов.

LED лампа надежна, защищена от резких перепадов напряжения в электросети в диапазоне 175-245 В и дает ровный яркий голубой свет с цветовой температурой 6500K и углом рассеяния 240°

Преимуществами данного вида лампы являются:
<ul class=""list"">
 	<li>одностороннее подключение, позволяющее простой перекоммутации светильников старого образца под данный тип ламп;</li>
 	<li>термозащита: алюминиевый радиатор непосредственно прикреплен к стеклу с высокой теплопроводностью для лучшего рассеивания тепла, что гарантирует длительный срок службы более 50000 часов (это втрое больше чем у обычной люминистической лампы);</li>
 	<li>отсутствие УФ-излучения, ртути и других вредных веществ.</li>
</ul>
&nbsp;";LED-T8-18W/6500(OS);simple;0;;144;17
5124;LED Лампа T8 стекло с односторонним подключением 18W-4000K EUROLAMP;"Светодиодная лампа LED-T8-18W 4000К с односторонним подключением Eurolamp мощностью 9 Вт представляет собой высококачественную экологическую и экономичную LED технологию по доступной цене. В производстве лампы используются безопасный для здоровья человека полимерный сплав и усовершенствованные долговечные системы отвода тепла.

Качественные светодиодные чипы, применяемые в данной лампе, позволяют экономить электроэнергию до 90% без ущерба для яркости при достаточно продолжительном периоде работы лампы – 50000 часов.

LED лампа надежна, защищена от резких перепадов напряжения в электросети в диапазоне 175-245 В и дает ровный нейтральный свет с цветовой температурой 4000K и углом рассеяния 240°

Преимуществами данного вида лампы являются:
<ul class=""list"">
 	<li>одностороннее подключение, позволяющее простой перекоммутации светильников старого образца под данный тип ламп;</li>
 	<li>термозащита: алюминиевый радиатор непосредственно прикреплен к стеклу с высокой теплопроводностью для лучшего рассеивания тепла, что гарантирует длительный срок службы более 50000 часов (это втрое больше чем у обычной люминистической лампы);</li>
 	<li>отсутствие УФ-излучения, ртути и других вредных веществ.</li>
</ul>";LED-T8-18W/4000(OS);simple;0;;144;901
5125;Готовый набор LED Лента EUROLAMP RGB-2*5м-12V;"НОВИНКА в ассортименте!

Комплект RGB светодиодной ленты EUROLAMP:
<ul>
 	<li>блок питания, контроллер, пульт дистанционного управления и все необходимые переходники в комплекте;</li>
 	<li>возможность управления смартфоном, приложение Tuya Smart Home загружается через App Store и Google Play</li>
</ul>
[ux_video url=""https://youtu.be/aIZy_O5lmPA?feature=shared""]";LED/SET-10M/RGB;simple;0;;1899;16
5127;LED Светильник EUROLAMP с пультом управления Van Gogh 72W 3000-6500K;"[embed]https://www.youtube.com/watch?v=K4TFZQ-6Uug[/embed]
<h3>Светодиодный EUROLAMP LED Светильник круглый SMARTLIGHT Van Gogh 72W 3000-6500K</h3>
Особенность данного вида светильников – это возможность управления температурой свечения и световым потоком с помощью пульта управления.
Простой в установке и практичный в использовании светильник SmartLight поможет Вам сэкономить не только средства, но и время, ведь теперь для регулировки освещенности в помещении есть пульт.

В режиме максимального уровня освещенности светильник SmartLight 72W выдает 5400Lm светового потока. Данный тип светильников рекомендуется использовать в помещениях типа: кухни, гостиной, спальни, детские комнаты.
Универсальный дизайн светильника подойдёт под любой стиль помещения.

Также светильник SmartLight обладает множеством дополнительных функций и режимов для удобства использования. Таких как:
<ul class=""list"">
 	<li>управление цветовой температурой от 3000К до 6500К;</li>
 	<li>таймер автоматического отключения;</li>
 	<li>управление яркостью;</li>
 	<li>режим ночника.</li>
</ul>";LED-SL-72W-N17(deco);simple;0;;1399.02;366
5128;Готовый набор LED Лента EUROLAMP RGB-5м-12V;"НОВИНКА в ассортименте!

Комплект RGB светодиодной ленты EUROLAMP:
<ul class=""list"">
 	<li>блок питания, контроллер, пульт дистанционного управления и все необходимые переходники в комплекте;</li>
 	<li>возможность управления смартфоном, приложение Tuya Smart Home загружается через App Store и Google Play</li>
</ul>";LED/SET-5M/RGB;simple;0;;1399.02;3
5129;EUROLAMP LED Светильник Smartlight 72W;"<h3>EUROLAMP LED Светильник круглый SMARTLIGHT Glass shield T28 72W 3000K-6500K</h3>
Особенность данного вида светильников – это возможность управления температурой свечения и световым потоком с помощью пульта управления.
Простой в установке и практичный в использовании светильник SmartLight поможет Вам сэкономить не только средства, но и время, ведь теперь для регулировки освещенности в помещении есть пульт.

В режиме максимального уровня освещенности светильник SmartLight 72W выдает 5000Lm светового потока. Данный тип светильников рекомендуется использовать в помещениях типа: кухни, гостиной, спальни, детские комнаты.
Универсальный дизайн светильника подойдёт под любой стиль помещения.

Также светильник SmartLight обладает множеством дополнительных функций и режимов для удобства использования. Таких как:
<ul class=""list"">
 	<li>управление цветовой температурой от 3000К до 6500К;</li>
 	<li>таймер автоматического отключения;</li>
 	<li>управление яркостью;</li>
 	<li>режим ночника.</li>
</ul>";LED-SL-72W-T28;simple;0;;1482;229
5130;LED Светильник EUROLAMP с пультом управления Sandinavia T29 72W 3000K-6500K;"<h3>EUROLAMP LED Светильник круглый SMART LIGHT Sandinavia T29 72W 3000K-6500K</h3>
Особенность данного вида светильников – это возможность управления температурой свечения и световым потоком с помощью пульта управления.
Простой в установке и практичный в использовании светильник SmartLight поможет Вам сэкономить не только средства, но и время, ведь теперь для регулировки освещенности в помещении есть пульт.

В режиме максимального уровня освещенности светильник SmartLight 72W выдает 5000Lm светового потока. Данный тип светильников рекомендуется использовать в помещениях типа: кухни, гостиной, спальни, детские комнаты.

Также светильник SmartLight обладает множеством дополнительных функций и режимов для удобства использования. Таких как:
<ul class=""list"">
 	<li>управление цветовой температурой от 3000К до 6500К;</li>
 	<li>таймер автоматического отключения;</li>
 	<li>управление яркостью;</li>
 	<li>режим ночника.</li>
</ul>";LED-SL-72W-T29;simple;0;;1492.02;251
5131;EUROLAMP LED Светильник точечный для ламп GX53 черный N1;"EUROLAMP LED Светильник точечный для ламп GX53 черный – это стильное осветительное решение, полностью выполненное из металла.

Встроенная крепежная система помогает плотно закрепить светильник на потолке. Компактные размеры позволяют разместить сразу несколько таких светильников для создания комфортного освещения кухни, гостиной, торгового зала, общественных помещений или офисов. Дополнив данный светильник лампами с цоколем GX53 и мощностью не более 30Вт, вы получите приятное и качественное освещение.

Класс защиты от влаги и пыли IP20 подразумевает использование изделия исключительно внутри помещения.

Светильник не укомплектован лампами! Соответственно рекомендуем рассмотреть следующие LED лампы с цоколем GX53 нашего ассортимента:
<h4 class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/ru/product/tochechnaia-svetodyodnaia-eurolamp-led-lampa-jeko-gx53-12w-4000k/""><strong>Точечная светодиодная EUROLAMP LED Лампа ЭКО GX53 12W 4000K</strong></a></h4>
<h4 class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/ru/product/tochechnaia-svetodyodnaia-eurolamp-led-lampa-jeko-gx53-8w-4000k/""><strong>Точечная светодиодная EUROLAMP LED Лампа ЭКО GX53 8W 4000K</strong></a></h4>";LH-LED-GX53(black)N1;simple;0;;379.02;1092
