id,Title,Content,SKU,"Product Type","Parent Product ID","Regular Price",Stock
9938,"LED Стрічка SMD 120 діодів/м, 5м, 12V, 12W/M, 4500K EUROLAMP","LED Стрічка SMD 120 діодів/м, 5м, 12V, 12W/M, 4500K EUROLAMP

Це дуже універсальний продукт, тому немає межі того, що ви можете зробити зі світлодіодною стрічкою.

Даний вид LED стрічики має ступінь пило-волого захисту IP20, що відповідно передбачає використання її для внутрішніх типів приміщень і вкрай важливо враховувати – чи слід розміщувати стрчку в зоні, яка піддається впливу води, або на кухні, наприклад, поряд з чайником чи мийкою.

Найбільш підійде EUROLAMP LED Стрічка SMD2835 для підсвічування окремих зон у вітальні, спальних кімнатах, гардеробах, на кухні чи в коридорі.

Довжина стрічки - п'ять метрів. При необхідності може разрізатися на частини, що є дуже зручним у використанні. Місця розрізу відмічені через кожні п'ять самтиметрів стрічки.

Для підключення та користування LED стрічкою, рекомендуємо використовувати наступні види блоків живлення EUROLAMP:
<h4 class=""product-title product_title entry-title""></h4>
<p class=""product-title product_title entry-title""><strong><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-40w-12v-3-33a-eurolamp/"">Блок живлення для світлодіодної стрічки 40W 12V 3,33A EUROLAMP</a></strong></p>
<p class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-60w-12v-5a-eurolamp/""><strong>Блок живлення для світлодіодної стрічки 60W 12V 5A EUROLAMP</strong></a></p>

<h4 class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/product/blok-zhyvlennia-dlia-svitlodiodnoi-strichky-100w-12v-8-33a-eurolamp/""><strong>Блок живлення для світлодіодної стрічки 100W 12V 8,33A EUROLAMP</strong></a></h4>",LED/ROLL-5m/4500K(120)12V,simple,0,130.02,9570
9939,"LED Лента SMD 120 диодов/м 5м, 12V, 12W/M, 4500K EUROLAMP","LED Лента SMD 120 диодов/м 5м, 12V, 12W/M, 4500K EUROLAMP

Это очень универсальный продукт, поэтому нет предела тому, что вы можете сделать со светодиодной лентой.

Данный вид LED ленты имеет степень пыле-влажной защиты IP20, что соответственно предполагает использование ее для внутренних типов помещений и крайне важно учитывать – следует ли размещать ленту в зоне, подверженной воздействию воды, или на кухне, например, рядом с чайником или мойкой.

Наиболее подходит EUROLAMP LED Лента SMD2835 для подсветки отдельных зон в гостиной, спальных комнатах, гардеробах, на кухне или в коридоре.

Длина ленты – пять метров. При необходимости может разрезаться на части, что очень удобно в использовании. Места разреза отмечены через каждые пять сантиметров ленты.

Для подключения и использования LED ленты, рекомендуем использовать следующие виды блоков питания EUROLAMP:
<h4 class=""product-title product_title entry-title""></h4>
<a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-40w-12v-3-33a-eurolamp/""><strong>Блок питания для светодиодной ленты 40W 12V 3,33A EUROLAMP</strong></a>
<p class=""product-title product_title entry-title""><a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-60w-24v-5a-eurolamp/""><strong>Блок питания для светодиодной ленты 60W 24V 5A EUROLAMP</strong></a></p>
<a href=""https://eurolamp.ua/shop/ru/product/blok-pytanyia-dlia-svetodyodnoj-lenty-100w-12v-8-33a-eurolamp/""><strong>Блок питания для светодиодной ленты 100W 12V 8,33A EUROLAMP</strong></a>

&nbsp;",LED/ROLL-5m/4500K(120)12V,simple,0,130.02,9570
9943,"Готовий набір LED Стрічка 60 діодів/м, 3м, 3000K, адаптер 12V EUROLAMP","Готовий набір LED Стрічка 60 діодів/м, 3м, 3000K, адаптер 12V EUROLAMP",LED/SET-3M/3000K,simple,0,439.02,395
9944,"Готовый набор LED Лента 60 диодов/м, 3м, 3000K, адаптер 12V EUROLAMP","Готовый набор LED Лента 60 диодов/м, 3м, 3000K, адаптер 12V EUROLAMP",LED/SET-3M/3000K,simple,0,439.02,395
9945,"Готовий набір LED Стрічка 60 діодів/м, 3м, 4000K, адаптер 12V EUROLAMP","Готовий набір LED Стрічка 60 діодів/м, 3м, 4000K, адаптер 12V EUROLAMP",LED/SET-3M/4000K,simple,0,439.02,1430
9946,"Готовый набор LED Лента 60 диодов/м, 3м, 4000K, адаптер 12V EUROLAMP","Готовый набор LED Лента 60 диодов/м, 3м, 4000K, адаптер 12V EUROLAMP",LED/SET-3M/4000K,simple,0,439.02,1430
9947,"Готовий набір LED Стрічка 60 діодів/м, 2м, 3000K, 5V USB EUROLAMP","Готовий набір LED Стрічка 60 діодів/м, 2м, 3000K, 5V USB EUROLAMP",LED/SET-2M/3000K(USB),simple,0,279,0
9948,"Готовый набор LED Лента 60 диодов/м, 2м, 3000K, 5V USB EUROLAMP","Готовый набор LED Лента 60 диодов/м, 2м, 3000K, 5V USB EUROLAMP",LED/SET-2M/3000K(USB),simple,0,279,0
9949,"Готовий набір LED Стрічка 60 діодів/м, 2м, 4000K, 5V USB EUROLAMP","Готовий набір LED Стрічка 60 діодів/м, 2м, 4000K, 5V USB EUROLAMP",LED/SET-2M/4000K(USB),simple,0,279,0
9950,"Готовый набор LED Лента 60 диодов/м, 2м, 4000K, 5V USB EUROLAMP","Готовый набор LED Лента 60 диодов/м, 2м, 4000K, 5V USB EUROLAMP",LED/SET-2M/4000K(USB),simple,0,279,0
10025,"Конектор прямий для LED SMD стрічки 8мм IP20, 12-24V, 0-3A набір 5 шт EUROLAMP","<span style=""font-size: 130%;"">Конектор прямий для LED SMD стрічки 8мм IP20, 12-24V, 0-3A набір 5 шт EUROLAMP</span>",CNCTR-8mm(SMD)S,simple,0,49.98,1518
10032,"Коннектор прямой для LED SMD ленты 8мм IP20, 12-24V, 0-3A набор 5 шт EUROLAMP","<span style=""font-size: 130%;"">Коннектор прямой для LED SMD ленты 8мм IP20, 12-24V, 0-3A набор 5 шт EUROLAMP</span>",CNCTR-8mm(SMD)S,simple,0,49.98,1518
10033,"Конектор кутовий для LED SMD стрічки 8мм IP20, 12-24V, 0-1A, дріт 15см набір 3 шт EUROLAMP","<span style=""font-size: 130%;"">Конектор кутовий для LED SMD стрічки 8мм IP20, 12-24V, 0-1A, дріт 15см набір 3 шт EUROLAMP</span>",CNCTR-8mm(SMD)C,simple,0,79.02,1
10034,"Коннектор угловой для LED SMD ленты 8мм IP20, 12-24V, 0-1A, кабель 15см набор 3 шт EUROLAMP","<span style=""font-size: 130%;"">Коннектор угловой для LED SMD ленты 8мм IP20, 12-24V, 0-1A, кабель 15см набор 3 шт EUROLAMP</span>",CNCTR-8mm(SMD)C,simple,0,79.02,1
10040,"Конектор прямий для LED COB стрічки 8мм IP20, 0-36V, 5A набір 5 шт EUROLAMP","<span style=""font-size: 130%;"">Конектор прямий для LED COB стрічки 8мм IP20, 0-36V, 5A набір 5 шт EUROLAMP</span>",CNCTR-8mm(COB)S,simple,0,105,914
10041,"Коннектор прямой для LED COB ленты 8мм IP20, 0-36V, 5A набор 5 шт EUROLAMP","<span style=""font-size: 130%;"">Коннектор прямой для LED COB ленты 8мм IP20, 0-36V, 5A набор 5 шт EUROLAMP</span>",CNCTR-8mm(COB)S,simple,0,105,914
10046,"Конектор кутовий для LED COB стрічки 8мм IP20, 0-36V, 5A, дріт 15см набір 3 шт EUROLAMP","<span style=""font-size: 130%;"">Конектор кутовий для LED COB стрічки 8мм IP20, 0-36V, 5A, дріт 15см набір 3 шт EUROLAMP</span>",CNCTR-8mm(COB)C,simple,0,184.98,519
10047,"Коннектор угловой для LED COB ленты 8мм IP20, 0-36V, 5A, кабель 15см набор 3 шт EUROLAMP","<span style=""font-size: 130%;"">Коннектор угловой для LED COB ленты 8мм IP20, 0-36V, 5A, кабель 15см набор 3 шт EUROLAMP</span>",CNCTR-8mm(COB)C,simple,0,184.98,519
10164,"Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 100Ah Grade A STANDARD","Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 100Ah Grade A STANDARD

В літій-залізо-фосфатних акумуляторах Ultracell LiFePO4 використовуються тільки <b>комірки класу А</b>, які мають найвищу якість і відповідають усім технічним характеристикам, заявленим виробником, що гарантує довговічність і стабільність роботи.

Комірки класу А мають:
<ul>
 	<li>однакову ємність та напругу – всі комірки мають мінімальні відхилення в параметрах.</li>
 	<li>низький внутрішній опір – забезпечує ефективну роботу та менший нагрів.</li>
 	<li>тривалий ресурс – більше циклів заряду-розряду без значної деградації.</li>
 	<li>стабільну продуктивність – комірки не мають дефектів і працюють у межах безпечних допусків.</li>
</ul>
&nbsp;

Серія LIT LiFePO4 складається з залізофосфату літію і пропонує до 20 разів більше циклів та в 5 разів

більший термін служби в режимі резервного живлення ніж свинцево-кислотні акумулятори, що зводить до

мінімуму витрати на заміну і знижує загальну вартість володіння.

Комплектується блоком BMC, вимірючим струм, напругу, температуру кожної окремої комірки і температуру зовні батареї.
<div>Літієві акумулятори серії Ultracell LIT випускаються в кількох модифікаціях:</div>
<ul>
 	<li>з дисплеєм</li>
 	<li>з Bluetooth</li>
 	<li>з Bluetooth та дисплеєм</li>
 	<li>standart (чистий)</li>
</ul>
<div>Наявність дисплея на батареї дозволяє дізнатися коротку інформацію про її стан.</div>
<div>Наявність Bluetooth дає змогу активувати режим моніторингу в реальному часі та отримувати на телефон детальну інформацію як про акумуляторну батарею, так і про кожну її комірку окремо.</div>
&nbsp;

Застосування
<ul>
 	<li>Електромобілі, медичне обладнання,</li>
 	<li>телекомунікації, системи накопичення енергії,</li>
 	<li>сонячна та відновлювана енергетика.</li>
</ul>
Особливості
<ul>
 	<li>Екологічність. Не містить важких металів.</li>
 	<li>Менша вага, близько 40% ваги порівняно зі свинцево-кислотним акумулятором. Безпосередня заміна свинцево-кислотним батареям.</li>
 	<li>Низький рівень саморозряду (на місяць): ≤2%, немає ефекту пам'яті.</li>
 	<li>Здатність до високої швидкості розряду, зберігаючи високу енергетичну ємність, забезпечуючи вдвічі більшу потужність ніж свинцево-кислотні батареї.</li>
 	<li>Повна безпека, хімія залізофосфатів літію виключає ризик вибуху або займання від удару, перезаряду або короткого замикання.</li>
 	<li>Широкий діапазон робочих температур (-20 ~ 60ºC) і хороші високотемпературні показники.</li>
</ul>
&nbsp;

&nbsp;",LIT100-12-STANDARD,simple,0,14820,0
10165,"Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 12.8V 100Ah Grade A STANDARD","Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 12.8V 100Ah Grade A STANDARD

<span class=""Y2IQFc"" lang=""ru"">В литий-железо-фосфатных аккумуляторах Ultracell LiFePO4 используются только ячейки класса А, которые обладают высочайшим качеством и соответствуют всем техническим характеристикам, заявленным производителем, что гарантирует долговечность и стабильность работы.</span>

<span class=""Y2IQFc"" lang=""ru"">Ячейки класса А имеют: </span>

<span class=""Y2IQFc"" lang=""ru"">- одинаковую емкость и напряжение – все ячейки имеют минимальные отклонения в параметрах. </span>

<span class=""Y2IQFc"" lang=""ru"">- низкое внутреннее сопротивление обеспечивает эффективную работу и меньший нагрев. </span>

<span class=""Y2IQFc"" lang=""ru"">- длительный ресурс – больше циклов заряда-разряда без значительной деградации. </span>

<span class=""Y2IQFc"" lang=""ru"">- стабильная производительность – ячейки не имеют дефектов и работают в пределах безопасных допусков.</span>

&nbsp;

Серия LIT LiFePO4 состоит из железофосфата лития и предлагает до 20 раз больше циклов и в 5 раз

больший срок службы в режиме резервного питания чем свинцово-кислотные аккумуляторы, что сводит к

минимуму затраты на замену и снижает общую стоимость.

Комплектуется блоком BMC, измеряющим ток, напряжение, температуру каждой отдельной ячейки и температуру снаружи батареи.

Литиевые аккумуляторы серии Ultracell LIT выпускаются в нескольких модификациях:
<ul>
 	<li>с дисплеем</li>
 	<li>с Bluetooth</li>
 	<li>с Bluetooth и дисплеем</li>
 	<li>standart (чистый)</li>
</ul>
<div>Наличие на батарее дисплея позволяет узнать краткую информацию о состоянии батареи.</div>
<div>Наличие на батарее Bluetooth позволяет подключить режим мониторинга в реальном времени и получать на телефон подробную информацию на данный момент по аккумуляторной батарее и каждой ячейке в отдельности.</div>
Применение
<ul>
 	<li>Электромобили, медицинское оборудование,</li>
 	<li>телекоммуникации, системы накопления энергии,</li>
 	<li>солнечная и возобновляемая энергетика.</li>
</ul>
Особенности
<ul>
 	<li>Экологичность. Не содержит тяжелых металлов.</li>
 	<li>Меньший вес, около 40% веса по сравнению со свинцово-кислотным аккумулятором. Непосредственная замена</li>
 	<li>свинцово-кислотным батареям.</li>
 	<li>Низкий уровень саморазряда (месяц): ≤2%, нет эффекта памяти.</li>
 	<li>Способность к высокой скорости разряда, сохраняя высокую энергетическую емкость, обеспечивая вдвое большую мощность, чем свинцово-кислотные батареи.</li>
 	<li>Полная безопасность, химия железофосфатов лития исключает риск взрыва или возгорания от удара, перезаряда или короткого замыкания.</li>
 	<li>Широкий диапазон рабочих температур (-20~60ºC) и хорошие высокотемпературные показатели.</li>
</ul>",LIT100-12-STANDARD,simple,0,14820,0
10167,"Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 200Ah Grade A STANDARD","Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 200Ah Grade A STANDARD

В літій-залізо-фосфатних акумуляторах Ultracell LiFePO4 використовуються тільки <b>комірки класу А</b>, які мають найвищу якість і відповідають усім технічним характеристикам, заявленим виробником, що гарантує довговічність і стабільність роботи.

Комірки класу А мають:
<ul>
 	<li>однакову ємність та напругу – всі комірки мають мінімальні відхилення в параметрах.</li>
 	<li>низький внутрішній опір – забезпечує ефективну роботу та менший нагрів.</li>
 	<li>тривалий ресурс – більше циклів заряду-розряду без значної деградації.</li>
 	<li>стабільну продуктивність – комірки не мають дефектів і працюють у межах безпечних допусків.</li>
</ul>
&nbsp;

Серія LIT LiFePO4 складається з залізофосфату літію і пропонує до 20 разів більше циклів та в 5 разів

більший термін служби в режимі резервного живлення ніж свинцево-кислотні акумулятори, що зводить до

мінімуму витрати на заміну і знижує загальну вартість володіння.

Комплектується блоком BMC, вимірючим струм, напругу, температуру кожної окремої комірки і температуру зовні батареї.
<div>Літієві акумулятори серії Ultracell LIT випускаються в кількох модифікаціях:</div>
<ul>
 	<li>з дисплеєм</li>
 	<li>з Bluetooth</li>
 	<li>з Bluetooth та дисплеєм</li>
 	<li>standart (чистий)</li>
</ul>
<div>Наявність дисплея на батареї дозволяє дізнатися коротку інформацію про її стан.</div>
<div>Наявність Bluetooth дає змогу активувати режим моніторингу в реальному часі та отримувати на телефон детальну інформацію як про акумуляторну батарею, так і про кожну її комірку окремо.</div>
&nbsp;

Застосування
<ul>
 	<li>Електромобілі, медичне обладнання,</li>
 	<li>телекомунікації, системи накопичення енергії,</li>
 	<li>сонячна та відновлювана енергетика.</li>
</ul>
Особливості
<ul>
 	<li>Екологічність. Не містить важких металів.</li>
 	<li>Менша вага, близько 40% ваги порівняно зі свинцево-кислотним акумулятором. Безпосередня заміна свинцево-кислотним батареям.</li>
 	<li>Низький рівень саморозряду (на місяць): ≤2%, немає ефекту пам'яті.</li>
 	<li>Здатність до високої швидкості розряду, зберігаючи високу енергетичну ємність, забезпечуючи вдвічі більшу потужність ніж свинцево-кислотні батареї.</li>
 	<li>Повна безпека, хімія залізофосфатів літію виключає ризик вибуху або займання від удару, перезаряду або короткого замикання.</li>
 	<li>Широкий діапазон робочих температур (-20 ~ 60ºC) і хороші високотемпературні показники.</li>
</ul>
&nbsp;

&nbsp;",LIT200-12-STANDARD,simple,0,27360,0
10168,"Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 12.8V 200Ah Grade A STANDARD","Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 12.8V 200Ah Grade A STANDARD

<span class=""Y2IQFc"" lang=""ru"">В литий-железо-фосфатных аккумуляторах Ultracell LiFePO4 используются только ячейки класса А, которые обладают высочайшим качеством и соответствуют всем техническим характеристикам, заявленным производителем, что гарантирует долговечность и стабильность работы.</span>

<span class=""Y2IQFc"" lang=""ru"">Ячейки класса А имеют: </span>

<span class=""Y2IQFc"" lang=""ru"">- одинаковую емкость и напряжение – все ячейки имеют минимальные отклонения в параметрах. </span>

<span class=""Y2IQFc"" lang=""ru"">- низкое внутреннее сопротивление обеспечивает эффективную работу и меньший нагрев. </span>

<span class=""Y2IQFc"" lang=""ru"">- длительный ресурс – больше циклов заряда-разряда без значительной деградации. </span>

<span class=""Y2IQFc"" lang=""ru"">- стабильная производительность – ячейки не имеют дефектов и работают в пределах безопасных допусков.</span>

&nbsp;

Серия LIT LiFePO4 состоит из железофосфата лития и предлагает до 20 раз больше циклов и в 5 раз

больший срок службы в режиме резервного питания чем свинцово-кислотные аккумуляторы, что сводит к

минимуму затраты на замену и снижает общую стоимость.

Комплектуется блоком BMC, измеряющим ток, напряжение, температуру каждой отдельной ячейки и температуру снаружи батареи.

Литиевые аккумуляторы серии Ultracell LIT выпускаются в нескольких модификациях:
<ul>
 	<li>с дисплеем</li>
 	<li>с Bluetooth</li>
 	<li>с Bluetooth и дисплеем</li>
 	<li>standart (чистый)</li>
</ul>
<div>Наличие на батарее дисплея позволяет узнать краткую информацию о состоянии батареи.</div>
<div>Наличие на батарее Bluetooth позволяет подключить режим мониторинга в реальном времени и получать на телефон подробную информацию на данный момент по аккумуляторной батарее и каждой ячейке в отдельности.</div>
Применение
<ul>
 	<li>Электромобили, медицинское оборудование,</li>
 	<li>телекоммуникации, системы накопления энергии,</li>
 	<li>солнечная и возобновляемая энергетика.</li>
</ul>
Особенности
<ul>
 	<li>Экологичность. Не содержит тяжелых металлов.</li>
 	<li>Меньший вес, около 40% веса по сравнению со свинцово-кислотным аккумулятором. Непосредственная замена</li>
 	<li>свинцово-кислотным батареям.</li>
 	<li>Низкий уровень саморазряда (месяц): ≤2%, нет эффекта памяти.</li>
 	<li>Способность к высокой скорости разряда, сохраняя высокую энергетическую емкость, обеспечивая вдвое большую мощность, чем свинцово-кислотные батареи.</li>
 	<li>Полная безопасность, химия железофосфатов лития исключает риск взрыва или возгорания от удара, перезаряда или короткого замыкания.</li>
 	<li>Широкий диапазон рабочих температур (-20~60ºC) и хорошие высокотемпературные показатели.</li>
</ul>",LIT200-12-STANDARD,simple,0,27360,0
10170,"Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 25.6V 100Ah Grade A STANDARD","Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 25.6V 100Ah Grade A STANDARD

В літій-залізо-фосфатних акумуляторах Ultracell LiFePO4 використовуються тільки <b>комірки класу А</b>, які мають найвищу якість і відповідають усім технічним характеристикам, заявленим виробником, що гарантує довговічність і стабільність роботи.

Комірки класу А мають:
<ul>
 	<li>однакову ємність та напругу – всі комірки мають мінімальні відхилення в параметрах.</li>
 	<li>низький внутрішній опір – забезпечує ефективну роботу та менший нагрів.</li>
 	<li>тривалий ресурс – більше циклів заряду-розряду без значної деградації.</li>
 	<li>стабільну продуктивність – комірки не мають дефектів і працюють у межах безпечних допусків.</li>
</ul>
&nbsp;

Серія LIT LiFePO4 складається з залізофосфату літію і пропонує до 20 разів більше циклів та в 5 разів

більший термін служби в режимі резервного живлення ніж свинцево-кислотні акумулятори, що зводить до

мінімуму витрати на заміну і знижує загальну вартість володіння.

Комплектується блоком BMC, вимірючим струм, напругу, температуру кожної окремої комірки і температуру зовні батареї.
<div>Літієві акумулятори серії Ultracell LIT випускаються в кількох модифікаціях:</div>
<ul>
 	<li>з дисплеєм</li>
 	<li>з Bluetooth</li>
 	<li>з Bluetooth та дисплеєм</li>
 	<li>standart (чистий)</li>
</ul>
<div>Наявність дисплея на батареї дозволяє дізнатися коротку інформацію про її стан.</div>
<div>Наявність Bluetooth дає змогу активувати режим моніторингу в реальному часі та отримувати на телефон детальну інформацію як про акумуляторну батарею, так і про кожну її комірку окремо.</div>
&nbsp;

Застосування
<ul>
 	<li>Електромобілі, медичне обладнання,</li>
 	<li>телекомунікації, системи накопичення енергії,</li>
 	<li>сонячна та відновлювана енергетика.</li>
</ul>
Особливості
<ul>
 	<li>Екологічність. Не містить важких металів.</li>
 	<li>Менша вага, близько 40% ваги порівняно зі свинцево-кислотним акумулятором. Безпосередня заміна свинцево-кислотним батареям.</li>
 	<li>Низький рівень саморозряду (на місяць): ≤2%, немає ефекту пам'яті.</li>
 	<li>Здатність до високої швидкості розряду, зберігаючи високу енергетичну ємність, забезпечуючи вдвічі більшу потужність ніж свинцево-кислотні батареї.</li>
 	<li>Повна безпека, хімія залізофосфатів літію виключає ризик вибуху або займання від удару, перезаряду або короткого замикання.</li>
 	<li>Широкий діапазон робочих температур (-20 ~ 60ºC) і хороші високотемпературні показники.</li>
</ul>
&nbsp;

&nbsp;",LIT100-24-STANDARD,simple,0,22620,0
10171,"Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 25.6V 100Ah Grade A STANDARD","Ultracell LiFePO4 Аккумулятор литий-железо-фосфатный 25.6V 100Ah Grade A STANDARD

<span class=""Y2IQFc"" lang=""ru"">В литий-железо-фосфатных аккумуляторах Ultracell LiFePO4 используются только ячейки класса А, которые обладают высочайшим качеством и соответствуют всем техническим характеристикам, заявленным производителем, что гарантирует долговечность и стабильность работы.</span>

<span class=""Y2IQFc"" lang=""ru"">Ячейки класса А имеют: </span>

<span class=""Y2IQFc"" lang=""ru"">- одинаковую емкость и напряжение – все ячейки имеют минимальные отклонения в параметрах. </span>

<span class=""Y2IQFc"" lang=""ru"">- низкое внутреннее сопротивление обеспечивает эффективную работу и меньший нагрев. </span>

<span class=""Y2IQFc"" lang=""ru"">- длительный ресурс – больше циклов заряда-разряда без значительной деградации. </span>

<span class=""Y2IQFc"" lang=""ru"">- стабильная производительность – ячейки не имеют дефектов и работают в пределах безопасных допусков.</span>

&nbsp;

Серия LIT LiFePO4 состоит из железофосфата лития и предлагает до 20 раз больше циклов и в 5 раз

больший срок службы в режиме резервного питания чем свинцово-кислотные аккумуляторы, что сводит к

минимуму затраты на замену и снижает общую стоимость.

Комплектуется блоком BMC, измеряющим ток, напряжение, температуру каждой отдельной ячейки и температуру снаружи батареи.

Литиевые аккумуляторы серии Ultracell LIT выпускаются в нескольких модификациях:
<ul>
 	<li>с дисплеем</li>
 	<li>с Bluetooth</li>
 	<li>с Bluetooth и дисплеем</li>
 	<li>standart (чистый)</li>
</ul>
<div>Наличие на батарее дисплея позволяет узнать краткую информацию о состоянии батареи.</div>
<div>Наличие на батарее Bluetooth позволяет подключить режим мониторинга в реальном времени и получать на телефон подробную информацию на данный момент по аккумуляторной батарее и каждой ячейке в отдельности.</div>
Применение
<ul>
 	<li>Электромобили, медицинское оборудование,</li>
 	<li>телекоммуникации, системы накопления энергии,</li>
 	<li>солнечная и возобновляемая энергетика.</li>
</ul>
Особенности
<ul>
 	<li>Экологичность. Не содержит тяжелых металлов.</li>
 	<li>Меньший вес, около 40% веса по сравнению со свинцово-кислотным аккумулятором. Непосредственная замена</li>
 	<li>свинцово-кислотным батареям.</li>
 	<li>Низкий уровень саморазряда (месяц): ≤2%, нет эффекта памяти.</li>
 	<li>Способность к высокой скорости разряда, сохраняя высокую энергетическую емкость, обеспечивая вдвое большую мощность, чем свинцово-кислотные батареи.</li>
 	<li>Полная безопасность, химия железофосфатов лития исключает риск взрыва или возгорания от удара, перезаряда или короткого замыкания.</li>
 	<li>Широкий диапазон рабочих температур (-20~60ºC) и хорошие высокотемпературные показатели.</li>
</ul>",LIT100-24-STANDARD,simple,0,22620,0
10174,"Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 100Ah Grade A DISPLAY","Ultracell LiFePO4 Акумулятор літій-залізо-фосфатний 12.8V 100Ah Grade A DISPLAY

В літій-залізо-фосфатних акумуляторах Ultracell LiFePO4 використовуються тільки <b>комірки класу А</b>, які мають найвищу якість і відповідають усім технічним характеристикам, заявленим виробником, що гарантує довговічність і стабільність роботи.

Комірки класу А мають:
<ul>
 	<li>однакову ємність та напругу – всі комірки мають мінімальні відхилення в параметрах.</li>
 	<li>низький внутрішній опір – забезпечує ефективну роботу та менший нагрів.</li>
 	<li>тривалий ресурс – більше циклів заряду-розряду без значної деградації.</li>
 	<li>стабільну продуктивність – комірки не мають дефектів і працюють у межах безпечних допусків.</li>
</ul>
&nbsp;

Серія LIT LiFePO4 складається з залізофосфату літію і пропонує до 20 разів більше циклів та в 5 разів

більший термін служби в режимі резервного живлення ніж свинцево-кислотні акумулятори, що зводить до

мінімуму витрати на заміну і знижує загальну вартість володіння.

Комплектується блоком BMC, вимірючим струм, напругу, температуру кожної окремої комірки і температуру зовні батареї.
<div>Літієві акумулятори серії Ultracell LIT випускаються в кількох модифікаціях:</div>
<ul>
 	<li>з дисплеєм</li>
 	<li>з Bluetooth</li>
 	<li>з Bluetooth та дисплеєм</li>
 	<li>standart (чистий)</li>
</ul>
<div>Наявність дисплея на батареї дозволяє дізнатися коротку інформацію про її стан.</div>
<div>Наявність Bluetooth дає змогу активувати режим моніторингу в реальному часі та отримувати на телефон детальну інформацію як про акумуляторну батарею, так і про кожну її комірку окремо.</div>
&nbsp;

Застосування
<ul>
 	<li>Електромобілі, медичне обладнання,</li>
 	<li>телекомунікації, системи накопичення енергії,</li>
 	<li>сонячна та відновлювана енергетика.</li>
</ul>
Особливості
<ul>
 	<li>Екологічність. Не містить важких металів.</li>
 	<li>Менша вага, близько 40% ваги порівняно зі свинцево-кислотним акумулятором. Безпосередня заміна свинцево-кислотним батареям.</li>
 	<li>Низький рівень саморозряду (на місяць): ≤2%, немає ефекту пам'яті.</li>
 	<li>Здатність до високої швидкості розряду, зберігаючи високу енергетичну ємність, забезпечуючи вдвічі більшу потужність ніж свинцево-кислотні батареї.</li>
 	<li>Повна безпека, хімія залізофосфатів літію виключає ризик вибуху або займання від удару, перезаряду або короткого замикання.</li>
 	<li>Широкий діапазон робочих температур (-20 ~ 60ºC) і хороші високотемпературні показники.</li>
</ul>
&nbsp;

&nbsp;",LIT100-12-DISPLAY,simple,0,13680,0
