id;Title;Content;SKU;Product Type;Regular Price;Sale Price;Stock
5042;"Промо-набор LED Лампы A60-10W-E27-3000K ""2+1"" EUROLAMP";"Промо-набор EUROLAMP LED A60 10W E27 3000K акция ""2+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-250V без отрицательных последствий для работоспособности.

Особенности:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электрических приборов.</li>
</ul>";MLP-LED-A60-10273(3);simple;106.98;90,96;413
5043;"Промо-набор LED Лампи ""Свеча"" 8W-E14-3000K ""2+1"" EUROLAMP";"Промо-набор EUROLAMP LED Лампа ""Свеча"" ЭКО 8W E14 3000K акция ""2+1""

Для каждого вида светильников необходимы разные типы ламп. Если у вас люстра с удлиненным плафоном, то лучше всего подойдут лампы типа ""Свеча"".

Также этот тип ламп прекрасно подойдет под старинные типы люстр.

При производстве лампы используется специальный полимерный сплав, для создания которого используется современная технология химической обработки. Является абсолютно безопасной для здоровья человека и окружающей среды благодаря данному экологичному пластику.

Лампа обеспечивает помещение качественным светом без мерцаний и бликов.

Лампа способна дать мощный световой поток, который составляет 640 Lm при небольшом потреблении мощности светодиода.

Лампа выдерживает перепады напряжения в диапазоне 220–240 V без последствий работоспособности.

Особенности ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электронных устройств.</li>
</ul>";MLP-LED-CL-08143(3);simple;162;137,7;10
5049;"Промо-набор LED Лампы A60-7W-E27-4000K ""1+1"" EUROLAMP";"Промо-набор EUROLAMP LED A60 7W E27 4000K акция ""1+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-250V без отрицательных последствий для работоспособности.

Особенности:
– использование во всех лампах IC драйвера нового поколения;
- повышенная энергоэффективность;
- экологически безопасные, не содержащие вредных веществ;
- не создают частотные помехи для работы других электрических приборов.";MLP-LED-A60-07274(E);simple;69;58,68;7
5050;"Промо-набор LED Лампы A60-7W-E27-3000K ""1+1"" EUROLAMP";"Промо-набор EUROLAMP LED A60 7W E27 3000K акция ""1+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-250V без отрицательных последствий для работоспособности.

Особенности:
– использование во всех лампах IC драйвера нового поколения;
- повышенная энергоэффективность;
- экологически безопасные, не содержащие вредных веществ;
- не создают частотные помехи для работы других электрических приборов.";MLP-LED-A60-07272(E);simple;46.98;39,96;77
5051;"Промо-набор EUROLAMP LED ЭКО A60 15W E27 4000K акция ""2+1""";"Промо-набор EUROLAMP LED A60 15W E27 4000K акция ""2+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-265V без отрицательных последствий для работоспособности.

Особенности:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электрических приборов.</li>
</ul>";MLP-LED-A60-15274(3);simple;214.02;181,92;0
5052;"Промо-набор EUROLAMP LED ЭКО A60 15W E27 3000K акция ""2+1""";"Промо-набор EUROLAMP LED A60 15W E27 3000K акция ""2+1""

Лампы предназначены для применения в качестве основного освещения в жилых и бытовых помещениях.
В производстве ламп использован особый полимерный сплав, для создания которого используется современная технология химической обработки. Благодаря данному экологичному пластику, лампа абсолютно безопасна для здоровья человека и окружающей среды.
Лампа выдерживает перепады напряжения в диапазоне 175-265V без отрицательных последствий для работоспособности.

Особенности:
<ul class=""list"">
 	<li>использование всех ламп IC драйвера нового поколения;</li>
 	<li>повышенная энергоэффективность;</li>
 	<li>экологически безопасны, не содержат вредных веществ;</li>
 	<li>не создают частотных помех для работы других электрических приборов.</li>
</ul>";MLP-LED-A60-15273(3);simple;214.02;181,92;0
5054;Лампа EUROLAMP бактерицидная безозоновая на подставке пластик 38W black;"Лампы являются незаменимыми помощниками для качественной санитарной обработки воздушной среды и поверхностей в жилых комнатах, что особенно важно в период эпидемий респираторных и вирусных заболеваний. Воздух комнаты, вся мебель и предметы в ней подвергаются воздействию ультрафиолета и озона. Микробы и бактерии, а также болезнетворные вирусы уничтожаются, воздух становится безопасным для жителей дома.

Преимущества:
<ul class=""list"">
  <li>надежная очистка и обеззараживание воздуха и поверхностей в помещениях площадью до 55 м²;</li>
  <li>удобное пользование с автоматическим выключением;</li>
  <li>современный дизайн;</li>
  <li>ресурс работы 8000 часов, что гарантирует длительный срок исправной работы при гарантии 2 года от производителя;</li>
  <li>легкий выбор режима работы благодаря дистанционному управлению и установке времени работы лампы и ее завершению в любой момент на пульте управления.</li>
</ul>
Режимы работы:
<ul class=""list"">
  <li>15M - Сеанс обеззараживания завершится через 15 минут</li>
  <li>30M - Сеанс обеззараживания завершится через 30 минут</li>
  <li>60M - Сеанс обеззараживания завершится через 60 минут</li>
</ul>";UVPB-38(black);simple;699;594,12;0
5061;LED Лампа с аккумулятором EUROLAMP 18W-E27-4500K;"<h3>Светодиодная EUROLAMP LED Лампа с аккумулятором А90 18W E27 4500K</h3>
Светодиодная лампа EUROLAMP LED Лампа с аккумулятором А90 18W E27 4500K представляет собой универсальный осветительный прибор. Предназначена как для основного освещения, так и для организации автономного освещения в жилых и бытовых помещениях в период веерного/аварийного отключения электричества.

Также может использоваться как автономный источник света в подсобных помещениях, фермерских хозяйствах, кемпингах, дачных постройках. Для удобства эксплуатации в данных условиях в комплекте с лампой добавляется цоколь с кнопкой и крючком, что позволит легко разместить лампу в нужном месте.

Кроме этого, этот светильник можно использовать как обычный ручной фонарик. Вкрутив лампу в патрон она может служить для индивидуального использования в темное время суток или в помещениях без освещения.

Особенности работы и преимущества:

- лампа работает до 3-х часов на максимальной яркости, общее время работы от АКБ до 8-ми часов
- для автономной работы изделия в жилых и бытовых помещениях требуется постоянное нахождение выключателя в режиме ""включено"", а также наличие в сети осветительных или других приборов с суммарной нагрузкой на сеть не менее 40Вт;
- время зарядки аккумулятора до 6 часов (заряжается в обычном режиме работы лампы при наличии электричества);
- широкая область применения в жилых и нежилых помещениях;
- можно использовать как обычный ручной фонарик для подсветки;
- наличие в комплекте цоколя с регулирующей кнопкой включения и крючком для удобства монтажа.";LED-A90-18274(EM);simple;238.98;203,16;0
5062;LED Лампа капсульная силикон G9-3W-3000K EUROLAMP;"Светодиодная капсульная EUROLAMP LED Лампа G9 3W 3000K

EUROLAMP LED Лампа G9 3W 3000K является высококачественной экологичной и экономичной LED технологией по доступной цене.
В производстве лампы используются безопасный для здоровья человека полимерный сплав и усовершенствованные долговечные системы отвода тепла.

Применяются качественные светодиодные чипы, в лампе встроенный IC драйвер, предотвращающий мерцание и не дающий нагрузки на зрение, коэффициент пульсации напряжения тока имеет минимальное значение – до 5%.

LED лампа надежна защищена от резких перепадов напряжения в электросети и дает ровный нейтральный свет с углом рассеяния 320°.

Компактные размеры позволяют использовать светодиодную лампу для декоративного освещения, подсветки витрин, зеркал, мебели и подходит для натяжных потолков.";LED-G9-0330(220);simple;94.02;79,92;3
5065;Светодиодный EUROLAMP LED Светильник линейный IP65 36W 5000K (1.2m);"Светодиодный EUROLAMP LED Светильник линейный IP65 36W 5000K (1.2m)

LED Street Light от EuroLamp – LED Street Light от EuroLamp – источник комфортного и безопасного света, который не вредит зрению и техническим приборам, работающим рядом со светильником.

Преимущества LED Tri-Proof Light:

• Степень защиты от влаги и пыли – IP65
• Широкий диапазон рабочего напряжения 180-265 V
• Коэффициент мощности – 0,5
• Уникальный дизайн и внешний вид";LED-FX(1.2/0.052)-36/50;simple;499.02;424,14;432
5066;Светодиодный EUROLAMP LED Светильник линейный IP65 18W 5000K (0.6m);"Светодиодный EUROLAMP LED Светильник линейный IP65 18W 5000K (0.6m)

LED Street Light от EuroLamp – LED Street Light от EuroLamp – источник комфортного и безопасного света, который не вредит зрению и техническим приборам, работающим рядом со светильником.

Преимущества LED Tri-Proof Light:

• Степень защиты от влаги и пыли – IP65
• Широкий диапазон рабочего напряжения 180-265 V
• Коэффициент мощности – 0,5
• Уникальный дизайн и внешний вид";LED-FX(0.6/0.052)-18/50;simple;238.98;203,16;677
5067;LED Светильник круглый накладной ЖКХ 12W-5000K EUROLAMP;"LED ЖКХ светильники – это специальные осветительные устройства, которые устанавливаются на лестнице, в любых подъездах, применяемых в лифтах. Также LED ЖКХ светильники непременно пригодятся для освещения разнообразных технических помещений, для качественной подсветки территорий возле домов.

Данная модель светильника имеет мощность 12W и цветовую температуру 5000K.

К главным задачам светодиодного освещения в любых подъездах, помещениях и близлежащих территориях относится:
Существенная экономия электричества. Светодиодные лампы ЖКХ потребляют в 9 раз меньше электричества, чем обычные лампы накаливания.
Если сравнить такие светодиодные светильники с энергосберегающими лампами экономия составит до 60%.
Продолжительная эксплуатация без дополнительного обслуживания.
Следует отметить важный факт – светодиодный ЖКХ светильник быстро окупит себя, поскольку является энергосберегающим оборудованием и не требует затрат на свое обслуживание.";LED-NLR-12/50(G4);simple;172.02;146,22;2
5068;LED Светильник круглый накладной ЖКХ 18W-5000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый накладной ЖКХ G5 18W 5000K

LED ЖКХ светильники – это специальные осветительные устройства, устанавливаемые на лестнице, в любых подъездах, применяемых в лифтах. Также LED ЖКХ светильники непременно пригодятся для освещения разнообразных технических помещений, для качественной подсветки территорий возле домов.

Данная модель светильника имеет мощность 18W и цветовую температуру 5000K.

К главным задачам светодиодного освещения в любых подъездах, помещениях и близлежащих территориях относится:
Существенная экономия электричества. Светодиодные лампы ЖКХ потребляют в 9 раз меньше электричества, чем обычные лампы накаливания.
Если сравнить такие светодиодные светильники с энергосберегающими лампами экономия составит до 60%.
Продолжительная эксплуатация без дополнительного обслуживания.
Стоит отметить немаловажный факт – светодиодный ЖКХ светильник быстро окупит себя, поскольку является энергосберегающим оборудованием и не требует затрат на свое обслуживание.";LED-NLR-18/50(G5);simple;238.98;203,16;57
5069;LED Светильник круглый накладной ЖКХ 24W-5000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый накладной ЖКХ G6 24W 5000K

LED ЖКХ светильники – это специальные осветительные устройства, устанавливаемые на лестнице, в любых подъездах, применяемых в лифтах. Также LED ЖКХ светильники непременно пригодятся для освещения разнообразных технических помещений, для качественной подсветки территорий возле домов.

Данная модель светильника имеет мощность 24W и цветовую температуру 5000K.

К главным задачам светодиодного освещения в любых подъездах, помещениях и близлежащих территориях относится:
Существенная экономия электричества. Светодиодные лампы ЖКХ потребляют в 9 раз меньше электричества, чем обычные лампы накаливания.
Если сравнить такие светодиодные светильники с энергосберегающими лампами экономия составит до 60%.
Продолжительная эксплуатация без дополнительного обслуживания.
Стоит отметить немаловажный факт – светодиодный ЖКХ светильник быстро окупит себя, поскольку является энергосберегающим оборудованием и не требует затрат на свое обслуживание.";LED-NLR-24/50(G6);simple;349.02;296,64;50
5070;LED Светильник круглый накладной ЖКХ с датчиком движения 12W-5000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый накладной ЖКХ с датчиком движения 12W 5000K G8

LED ЖКХ светильники – это специальные осветительные устройства, устанавливаемые на лестнице, в любых подъездах, применяемых в лифтах. Также LED ЖКХ светильники непременно пригодятся для освещения разнообразных технических помещений, для качественной подсветки территорий возле домов.

Данная модель светильника имеет мощность 12W и цветовую температуру 5000K. А также имеет большое преимущество благодаря вмонтированному в изделие датчику движения.

К главным задачам светодиодного освещения в любых подъездах, помещениях и близлежащих территориях относится:
Существенная экономия электричества. Светодиодные лампы ЖКХ потребляют в 9 раз меньше электричества, чем обычные лампы накаливания.
Если сравнить такие светодиодные светильники с энергосберегающими лампами экономия составит до 60%.
Продолжительная эксплуатация без дополнительного обслуживания.
Стоит отметить немаловажный факт – светодиодный ЖКХ светильник быстро окупит себя, поскольку является энергосберегающим оборудованием и не требует затрат на свое обслуживание.";LED-NLR-12/50(sensor)(G8);simple;298.98;254,16;1211
5071;LED Светильник круглый накладной ЖКХ с датчиком движения 8W-5000K EUROLAMP;"Светодиодный EUROLAMP LED Светильник круглый накладной ЖКХ с датчиком движения 8W 5000K G7

LED ЖКХ светильники – это специальные осветительные устройства, устанавливаемые на лестнице, в любых подъездах, применяемых в лифтах. Также LED ЖКХ светильники непременно пригодятся для освещения разнообразных технических помещений, для качественной подсветки территорий возле домов.

Данная модель светильника имеет мощность 8W и цветовую температуру 5000K. А также имеет большое преимущество благодаря вмонтированному в изделие датчику движения.

К главным задачам светодиодного освещения в любых подъездах, помещениях и близлежащих территориях относится:
Существенная экономия электричества. Светодиодные лампы ЖКХ потребляют в 9 раз меньше электричества, чем обычные лампы накаливания.
Если сравнить такие светодиодные светильники с энергосберегающими лампами экономия составит до 60%.
Продолжительная эксплуатация без дополнительного обслуживания.
Стоит отметить немаловажный факт – светодиодный ЖКХ светильник быстро окупит себя, поскольку является энергосберегающим оборудованием и не требует затрат на свое обслуживание.";LED-NLR-08/50(sensor)(G7);simple;249;211,68;71
5072;Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 20W 6500K;"Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 20W 6500K

Данный светодиодный прожектор имеет степень защиты IP-65, что позволяет ему быть пыле- и водонепроницаемым. Поэтому его применяют как для уличного освещения стоянок, парковок, прилегающих территорий или дворов, так и для внутреннего освещения складских и производственных помещений, цехов или подъездов.

Также очень часто эти прожекторы используют для подсветки домов, мостов, рекламных щитов, баннеров и фасадов магазинов.

Наличие у данного прожектора датчика движения позволяет существенно сэкономить затраты на электроэнергию, ведь прибор будет работать именно в тот момент, когда это необходимо (при наличии движения в зоне покрытия датчика). Также данная функция позволяет увеличить срок службы прожектора.";LED-FL-20/65(sensor);simple;499.02;424,14;1437
5073;Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 30W 6500K;"Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 30W 6500K

Данный светодиодный прожектор имеет степень защиты IP-65, что позволяет ему быть пыле- и водонепроницаемым. Поэтому его применяют как для уличного освещения стоянок, парковок, близлежащих территорий или дворов, так и для внутреннего освещения складских и производственных помещений, цехов или подъездов.

Также очень часто эти прожекторы используют для подсветки домов, мостов, рекламных щитов, баннеров и фасадов магазинов.

Наличие у данного прожектора датчика движения позволяет существенно сэкономить затраты на электроэнергию, ведь прибор будет работать именно в тот момент, когда это необходимо (при наличии движения в зоне покрытия датчика). Также данная функция позволяет увеличить срок службы прожектора.";LED-FL-30/65(sensor);simple;568.98;483,66;747
5074;Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 50W 6500K;"Светодиодный EUROLAMP LED SMD Прожектор черный с датчиком движения 50W 6500K

Данный светодиодный прожектор имеет степень защиты IP-65, что позволяет ему быть пыле- и водонепроницаемым. Поэтому его применяют как для уличного освещения стоянок, парковок, близлежащих территорий или дворов, так и для внутреннего освещения складских и производственных помещений, цехов или подъездов.

Также очень часто эти прожекторы используют для подсветки домов, мостов, рекламных щитов, баннеров и фасадов магазинов.

Наличие у данного прожектора датчика движения позволяет существенно сэкономить затраты на электроэнергию, ведь прибор будет работать именно в тот момент, когда это необходимо (при наличии движения в зоне покрытия датчика). Также данная функция позволяет увеличить срок службы прожектора.";LED-FL-50/65(sensor);simple;734.04;623,94;527
5077;EUROELECTRIC Батарейка щелочная AA LR03 1,5V PE блистер 4шт;"EUROELECTRIC Батарейка щелочная AA LR03 1,5V PE блистер 4шт

Щелочные батарейки EUROELECTRIC являются одними из лучших представителей в своем классе.
Исследования и разработки дали возможность воплотить в жизнь три уникальных технологии. Защита от протекания предотвращает повреждение устройств. тройное крепкое покрытие сокращает контактное сопротивление для лучшей надежности. Формула дополнительной мощности обеспечивает повышенную продолжительность работы в устройствах высокого потребления энергии.

В щелочных батарейках EUROELECTRIC была усилена противоударная защита и устойчивость к коротким замыканиям, а также обеспечивается высокая производительность в сочетании с лидирующим в отрасли показателем по уровню безопасности, а также надежная энергоотдача для любой персональной техники.

Батарейки EUROELECTRIC АА («пальчиковые») Используются как источник энергии для портативной техники и приборов. Применение: для пультов дистанционного управления, игрушек на радиоуправлении, часов, кухонных весов, светодиодных фонарей,
фотоаппаратов и другой техники";BL-AA-EE(4)PE;simple;99;84,18;8149
5078;EUROELECTRIC Батарейка щелочная AA LR6 1,5V пленка 4шт;"EUROELECTRIC Батарейка щелочная AA LR6 1,5V пленка 4шт

Щелочные батарейки EUROELECTRIC являются одними из лучших представителей в своем классе.
Исследования и разработки дали возможность воплотить в жизнь три уникальных технологии. Защита от протекания предотвращает повреждение устройств. тройное крепкое покрытие сокращает контактное сопротивление для лучшей надежности. Формула дополнительной мощности обеспечивает повышенную продолжительность работы в устройствах высокого потребления энергии.

В щелочных батарейках EUROELECTRIC была усилена противоударная защита и устойчивость к коротким замыканиям, а также обеспечивается высокая производительность в сочетании с лидирующим в отрасли показателем по уровню безопасности, а также надежная энергоотдача для любой персональной техники.

Батарейки EUROELECTRIC АА («пальчиковые») Используются как источник энергии для портативной техники и приборов. Применение: для пультов дистанционного управления, часов, кухонных весов, радиоигровых игрушек, светодиодных фонарей, фотоаппаратов и другой техники.";BL-AA-EE(4)S;simple;55.98;47,58;4827
5079;EUROELECTRIC Батарейка щелочная AAA LR03 1,5V PE блистер 4шт;"EUROELECTRIC Батарейка щелочная AAA LR03 1,5V PE блистер 4шт

Щелочные батарейки EUROELECTRIC являются одними из лучших представителей в своем классе.
Исследования и разработки дали возможность воплотить в жизнь три уникальных технологии. Защита от протекания предотвращает повреждение устройств. тройное крепкое покрытие сокращает контактное сопротивление для лучшей надежности. Формула дополнительной мощности обеспечивает повышенную продолжительность работы в устройствах высокого потребления энергии.

В щелочных батарейках EUROELECTRIC была усилена противоударная защита и устойчивость к коротким замыканиям, а также обеспечивается высокая производительность в сочетании с лидирующим в отрасли показателем по уровню безопасности, а также надежная энергоотдача для любой персональной техники.

Батарейки EUROELECTRIC ААА (мизинчиковые) Используются как источники энергии для портативной техники и приборов. Применение: для пультов дистанционного управления, кухонных весов, игрушек на радиоуправлении, светодиодных фонарей,
фотоаппаратов и другой техники";BL-AAA-EE(4)PE;simple;99;84,18;5558
5080;EUROELECTRIC Батарейка щелочная AAA LR03 1,5V пленка 4шт;"EUROELECTRIC Батарейка щелочная AAA LR03 1,5V пленка 4шт

Щелочные батарейки EUROELECTRIC являются одними из лучших представителей в своем классе.
Исследования и разработки дали возможность воплотить в жизнь три уникальных технологии. Защита от протекания предотвращает повреждение устройств. тройное крепкое покрытие сокращает контактное сопротивление для лучшей надежности. Формула дополнительной мощности обеспечивает повышенную продолжительность работы в устройствах высокого потребления энергии.

В щелочных батарейках EUROELECTRIC была усилена противоударная защита и устойчивость к коротким замыканиям, а также обеспечивается высокая производительность в сочетании с лидирующим в отрасли показателем по уровню безопасности, а также надежная энергоотдача для любой персональной техники.

Батарейки EUROELECTRIC ААА (мизинчиковые) Используются как источники энергии для портативной техники и приборов. Применение: для пультов дистанционного управления, кухонных весов, игрушек на радиоуправлении, светодиодных фонарей,
фотоаппаратов и другой техники";BL-AAA-EE(4)S;simple;55.98;47,58;9265
5082;EUROELECTRIC Реле контроля напряжения в розетку 16А 3,5кВт 150V-210V 230V-280V;"<b>EUROELECTRIC Реле контроля напряжения в розетку 16А 3,5кВт 150V-210V 230V-280V</b>
Реле контроля напряжения - устройство предназначено для постоянного мониторинга значения напряжения и многократной защиты подключенных к нему электроприборов в случае сверхурочного снижения или повышения заданных значений минимального и максимального напряжения.

Прибор принимает, измеряет и проводит ток при нормальных условиях и выключает его при отклонении от запрограммированных значений в бытовой электросети с частотой 50Гц. Управление данными процессами осуществляется с помощью микроконтроллера, который анализирует напряжение переменного тока в сети и отображает ее текущее значение на цифровом индикаторе, расположенном на титульной стороне устройства. Питание автоматически обновляется после восстановления соответствующих значений и в заданный промежуток времени.

EUROELECTRIC Реле контроля напряжения в розетку 16А 3,5кВт имеет следующие преимущества:

- использование прибором не требует специальной профессиональной подготовки;
- устройство не требует технического обслуживания;
- не содержит вредных веществ;
- легкая настройка необходимых параметров работы с помощью кнопок, расположенных на боковой панели прибора;
- наличие энергонезависимой памяти для сохранения установленных настроек.";RV-16A/3,5kW;simple;412.02;350,22;5041
5084;EUROLAMP LED Лампа для уничтожения насекомых 6W;"<h3>EUROLAMP LED Лампа для уничтожения насекомых 6W IPX4 3хААА</h3>
Кемпинговый светильник EUROLAMP представляет собой универсальный прибор, который служит как для освещения, так и защиты от насекомых. Устройство генерирует свет, привлекающий комаров и мошек. Насекомые при прикосновении к сетке светильника поражаются электрическим разрядом. Ловушка привлекает насекомых на площади до 40 кв.м.

Питание от батареек 3шт ААА (в комплект не входят), а также повышенный уровень пыле-влагозащиты IPX4, делает данный светильник очень практичным в использовании и незаменимой вещью всех путешественников, охотников и рыболовов. Также пригодится и жителям частных домов в весенне-летний период ""сезона насекомых"".

Время работы прибора от аккумулятора зависит от настроенного режима работы и варьируется от 4,5 до 16 часов.
Для удобства использования светильник оборудован складным крючком, что позволит легко разместить прибор в нужном месте.

<b>ВНИМАНИЕ!</b> Перед использованием устройства необходимо внимательно ознакомиться со всеми условиями эксплуатации и рекомендациями, указанными в техническом паспорте и руководстве по эксплуатации Кемпингового светильника с функцией защиты от насекомых EUROLAMP, который находится в середине упаковки.<b>
</b>";MK-6W(LAMP);simple;169.02;143,64;161
